Id,EndDate,Description,CurrencyIsoCode,CreatedDate,Quantity,UnitPrice,TotalPrice,OrderId,PricebookEntryId,QuoteLineItemId
802Efk7hKJWvTNzI4B,2028-01-04,Synthetic order item for Precision Orbit Support Ultimate Pulse.,USD,2023-04-13T09:40:30Z,2.0,23760.68,47521.36,801jpmLukdBgoGTIVR,01uZwKANs13zPoaQLJ,0QLQuRhw3VPUGdpOXE
802lejsfeC6UHL1I7U,2024-07-17,Synthetic order item for Rapid Foundry Advisory Edge Aurora.,USD,2025-01-22T22:36:08Z,25.0,31196.93,779923.25,801wGTD0LbQ3cPzAJA,01ua1baryg2Ruz5AMA,0QL6fS5dOumDToRO7J
802TpI1SeBdTpKyYG6,2026-08-19,Synthetic order item for Virtual Beacon Data Platform Foundation Ion.,USD,2022-02-26T04:25:34Z,2.0,54543.96,109087.92,801X6VUaKwYgWonABO,01uzUwxgjRvsJBYISJ,0QL5nlk0QeSmIfJWN1
802SOqNeheWyNU6A5V,2028-12-30,Synthetic order item for Adaptive Pioneer Data Platform Select Solstice.,USD,2026-04-26T16:32:17Z,25.0,38788.93,969723.25,801msbIZMZHm8MtQCO,01uufv2InbzDK0iIMO,0QLvFyZc6LlaXvCOH5
8024AMVMBjTJ23CIM2,2026-07-09,Synthetic order item for Dynamic Harbor Hardware Vertex Aurora.,USD,2024-08-16T06:48:56Z,5.0,5512.08,27560.4,801ckdklBFiBMk5AS3,01uV1w6txw3ypc8QJ7,0QL75Cgbxic6uTLWNG
802jzxfs6LGYbGxYUC,2024-06-01,Synthetic order item for Integrated Compass Hardware Essential Meridian.,USD,2021-01-08T21:51:23Z,50.0,29510.47,1475523.5,801tEW6qxqKGMkaQG0,01uDz0Z4yrKt05CQDN,0QLw9Jl9Tx85ngiWN7
802dQg8uvbNSy5GAOK,2027-02-26,Synthetic order item for Modular Summit Advisory Premier Vector.,USD,2024-04-26T03:53:10Z,2.0,55961.84,111923.68,801DIS2iwGnSS3uAB3,01uJv78XIesN63nAJR,0QLlNemXyzIsSAnWRF
802hzJDvCeMY0qpQGA,2024-05-11,Synthetic order item for Precision Lattice Advisory Select Cascade.,USD,2023-09-02T05:30:20Z,50.0,39623.51,1981175.5,801YIaNlRQwNWP5IUB,01u7cJEmaMlnXliIX9,0QLRnBM7UgxdyACOOV
802eQv1cQahOYnkIYQ,2024-10-23,Synthetic order item for Rapid Ember Cloud Service Vertex Meridian.,USD,2026-02-21T09:56:51Z,2.0,33234.92,66469.84,5008aDHm9XTeJRKY2H,01uKz1iBqRHCmlrY7E,0QLpvVfh3zA98yaGUQ
802qR6SYcXPJ7bgQNL,2026-02-27,Synthetic order item for Unified Vertex Training Essential Zenith.,USD,2025-05-04T08:45:49Z,50.0,41872.9,2093645.0,801V5eNEI8TUF2hYOL,01u6KKbQZEsQD2mQJW,
802kj8ifGEUEf4zIB0,2029-01-10,Synthetic order item for Adaptive Orbit Training Professional Cobalt.,USD,2023-09-30T05:14:26Z,1.0,57236.21,57236.21,801oBptWnRMOSrZIL9,01u5lAQdtIRbdv3AQF,0QLRZPoGp9XweMlWXB
8023zFP2bTf0dscAN5,2028-03-10,Synthetic order item for Dynamic Foundry Hardware Standard Nova.,USD,2025-01-08T17:20:43Z,10.0,54779.35,547793.5,801GmfGvxiOOPXiACP,01uYMWfQTnkD5qnAVB,0QL2mO6Zhhusina4WO
802bKd1UDbm3HlSI6B,2022-03-09,Synthetic order item for Integrated Beacon Support Core Atlas.,USD,2025-09-10T08:06:19Z,2.0,7846.0,15692.0,801ntBMOd8UnPWDYY2,01u4o4n5WjlYYKWQAM,0QLBsFHhYnB8L8tGG1
802NuMq9TG6fSxgIL5,2026-10-16,Synthetic order item for Modular Pioneer Hardware Enterprise Horizon.,USD,2024-10-17T13:34:16Z,25.0,25998.6,649965.0,801mAwfzknOJP1yI7W,01uFUzxKZQSFaPOQ1A,
802BQ9JfoPgGbBRYVH,2026-06-12,Synthetic order item for Precision Harbor Training Professional Pulse.,USD,2025-10-28T15:12:03Z,50.0,59677.53,2983876.5,801IUpaoWqPTYd7A1F,01ueyJe4gsnNiPnIDF,0QLPm5JERg4PY2yG16
802q4E1fKK91XqDID4,2025-04-28,Synthetic order item for Rapid Compass Advisory Standard Atlas.,USD,2025-07-07T11:52:57Z,50.0,43462.74,2173137.0,801wGTD0LbQ3cPzAJA,01u2Byfa4IwUJDvQM7,0QLV0ECWUU8eobdWZR
802Ouzdjtuv460yILV,2022-08-11,Synthetic order item for Unified Summit Training Core Ion.,USD,2025-12-21T10:17:36Z,10.0,24735.53,247355.3,801lVWS7EsSUOHQAFU,01u7rR41zLCTZsaY2B,0QLdcMyvjfeOT0u49O
802ndqd5Dtrq3MhYGE,2027-09-25,Synthetic order item for Adaptive Lattice Data Platform Foundation Solstice.,USD,2025-03-19T03:40:55Z,1.0,53148.84,53148.84,8017p6oi0TJas4PI0D,01uWCyTesvSdqwTYP4,0QLWLzGrp1fNZnHO75
8029nSJjahq6s5YARO,2028-05-17,Synthetic order item for Dynamic Ember Support Scale Aurora.,USD,2021-12-27T03:30:55Z,25.0,28276.68,706917.0,801R9uMwL4piczfQQV,01uPr41KGxIVdDtIWK,0QLYbpolbfzO1A0GRS
802maK990JNEMNnAST,2026-03-06,Synthetic order item for Elastic Vertex Support Ultimate Ion.,USD,2021-12-16T00:30:03Z,10.0,52228.89,522288.9,801oZud11DmYpb5IJ5,01uufv2InbzDK0iIMO,0QLxTPSU7xCjh8r411
802RVqQSBzkVd3UYWU,2024-09-13,Synthetic order item for Modular Orbit Training Edge Vector.,USD,2023-09-05T07:40:30Z,5.0,49961.98,249809.9,801w3oymcoKkV24QGC,01uYTScXXHBn0tLASI,0QLv86MkaIWI9VTWST
802ciPX4HRpPAO0A4G,2026-04-12,Synthetic order item for Precision Foundry Cloud Service Foundation Cascade.,USD,2021-06-28T09:16:10Z,2.0,6004.94,12009.88,801MiwyGTzXpV9kAYT,01uExFr2ox1wODrIJA,0QLYbpolbfzO1A0GRS
802WLUNmj8kxylMAMI,2024-06-11,Synthetic order item for Rapid Beacon Support Scale Meridian.,USD,2025-09-07T14:31:57Z,5.0,50552.88,252764.4,80143iUoocU2xYqI1T,01uG1oGHfFaPv7cAYC,0QLcdTxKZXbUyNAGRY
802VQlsnaSfsZFwQOI,2025-04-13,Synthetic order item for Unified Pioneer Hardware Ultimate Vector.,USD,2023-05-13T16:35:17Z,25.0,3011.7,75292.5,801aRA58ayiF2kMI7G,01uSKO64CBXbxbQIV6,0QLMPyk9Ew2CmZZGXW
8026IXtbeXQf4HcYRU,2024-01-31,Synthetic order item for Adaptive Harbor Training Essential Cobalt.,USD,2026-04-02T23:35:59Z,2.0,42152.72,84305.44,8016wTWVZsFaqh4IXT,01uWL8WfjnvfdWQIB4,0QLaI3zoIjF7EtpW4Q
802fskhzmzDdVYHQCJ,2027-10-20,Synthetic order item for Dynamic Compass Advisory Premier Nova.,USD,2023-09-28T20:35:29Z,50.0,39614.64,1980732.0,8015rmrG1OGj2o6QZ0,01ulr3bX0CgclaDYGJ,0QLm4Aq6aDl0l0eGDR
802xSF467oGKklLIP3,2029-06-20,Synthetic order item for Elastic Summit Support Select Zenith.,USD,2023-09-14T08:05:04Z,50.0,2620.35,131017.5,801696fGCsAGWAhIQ7,01ulAUjRtN0XkWuANU,0QL4tUoGP2VTenmGHZ
802JydzleByQjtyA52,2029-05-25,Synthetic order item for Modular Lattice Cloud Service Vertex Cobalt.,USD,2024-07-02T03:41:15Z,2.0,38743.7,77487.4,811EZMzVncgRwb8YBS,01uzrOswHnzmYb6AU7,0QLhsboW9PNhcOH4MB
802lKkGfFkKxSVTQNU,2026-05-22,Synthetic order item for Precision Ember Support Essential Pulse.,USD,2021-02-08T23:06:50Z,5.0,45328.38,226641.9,801WuxU8RbLVnRDQK6,01uPZWdNvBe5hqLIIQ,0QLxj8A9PCUVJAH4WY
802uQIH99lACpzvADK,2022-10-28,Synthetic order item for Quantum Vertex Hardware Premier Atlas.,USD,2021-05-12T09:24:50Z,25.0,17805.68,445142.0,8019pHzekuFRqyyA6S,01uCyKZmipXHx2mYRP,0QLZWaRaSQpWljSORT
802qBBpk9zd6m7FYDJ,2023-01-28,Synthetic order item for Unified Orbit Support Select Horizon.,USD,2025-09-16T09:36:00Z,10.0,14016.77,140167.7,80192K2jOEMhsMEQ1N,01u4Avm107tqlBZQ5W,0QLy0E8jDKHDAcRWT6
802gkWPjN3lESyCQG9,2025-04-18,Synthetic order item for Adaptive Foundry Support Core Solstice.,USD,2025-04-27T11:56:15Z,1.0,13869.93,13869.93,801kvirAyo8NgCWILH,01uufv2InbzDK0iIMO,0QLG8Yzy3ab9jFOOUQ
802qyGvvejEhQj8AZI,2025-06-08,Synthetic order item for Dynamic Beacon Hardware Enterprise Aurora.,USD,2022-06-27T21:56:57Z,25.0,29545.7,738642.5,001iUNXGBWY6waAQMJ,01uFa5jdtbk2jvnIRL,0QLYx93f6fe47AGW51
802eprGPyJlPddQIOO,2025-04-26,Synthetic order item for Elastic Pioneer Cloud Service Professional Ion.,USD,2021-03-18T12:39:14Z,25.0,50943.1,1273577.5,801N3ygZLkrIHsDQ7C,01ulT0vCqClLQ4gYDM,0QL390EfyzJMfdNG9L
802v8WoZFaEt2BwQW9,2022-12-12,Synthetic order item for Modular Harbor Data Platform Standard Solstice.,USD,2024-10-21T06:41:30Z,5.0,39444.92,197224.6,801z9LzqY05JZRuAXC,01ukZSaar5kiB8EAE2,0QLrFJzxxDzN9hy48W
802ojzs2Nwgqn90AIN,2025-11-23,Synthetic order item for Precision Compass Training Core Cascade.,USD,2022-08-26T15:40:16Z,10.0,45767.27,457672.7,801jM1mjF0WIwnSAFS,01uWAuUJGwgaQSUQWO,0QLg8NgW7uG3k6vGN9
802XA8DwKiuyVqXYIV,2025-02-25,Synthetic order item for Quantum Summit Data Platform Enterprise Meridian.,USD,2024-08-30T09:00:27Z,5.0,51645.5,258227.5,801zUJQ4jBGo91fY3D,01uvM9JQrsP7yGYQ83,0QLIzLNIK1DF4ncWL0
802RhPAbJ2JuGFOI5Z,2029-04-17,Synthetic order item for Unified Lattice Hardware Professional Vector.,USD,2025-05-29T22:28:21Z,1.0,53562.63,53562.63,016qwCAFG80w9EFAFW,01uNQaEFCEthyrFQ6R,0QLtI82Qj4XvLmhOVF
802CfiIj17cUcAxABS,2028-07-05,Synthetic order item for Adaptive Ember Support Ultimate Cascade.,USD,2024-04-25T16:22:38Z,10.0,9095.84,90958.4,801Z9TcbUesAWUNI2Q,01ulwZIpMmZ5fTrY04,0QLBPLpYTTW1bPL4QE
802zXOMlB7fM6vpQNP,2029-04-10,Synthetic order item for Connected Vertex Support Edge Nova.,USD,2023-12-22T11:06:28Z,2.0,19448.47,38896.94,70im4fcBOn2NvJPAJ4,01umcueApRe014GQCG,0QLfAhNWiJztVqXO5A
802XKS3Qq5wWW3tI4Y,2027-02-14,Synthetic order item for Elastic Orbit Hardware Foundation Zenith.,USD,2025-08-10T02:12:17Z,10.0,51925.23,519252.3,520ug8jt9tBboB3ABI,01ua1baryg2Ruz5AMA,0QLM5I0UnDDCGS8WZQ
802Fj3WccxHRypyA0G,2023-03-15,Synthetic order item for Modular Foundry Support Scale Cobalt.,USD,2022-08-01T10:18:28Z,10.0,3362.57,33625.7,801Pxq2C7IGwwwWYU7,01uHIxEL6orCehpYIM,0QLoUnv6cm41WqXWWH
802xsvEUKtDdfvsQTB,2026-01-25,Synthetic order item for Precision Beacon Advisory Ultimate Nova.,USD,2021-05-05T21:41:20Z,2.0,32636.26,65272.52,801QxCB8dapkSEwQVL,01ubMmqqzE2o6cdY2K,0QLfFcphnrKvrMq4KE
802j41YxraIQV9zYK5,2026-06-20,Synthetic order item for Quantum Pioneer Cloud Service Edge Atlas.,USD,2026-01-18T21:44:24Z,10.0,14408.45,144084.5,801xEuZGApUigHWIV2,01uIhUuersJ2EvwQDF,0QLoaOff0ycsFzuG5B
802sbcF2Lbw8DvpYYL,2025-08-22,Synthetic order item for Unified Harbor Data Platform Foundation Horizon.,USD,2025-12-01T16:28:27Z,1.0,9845.82,9845.82,801mnVy2p2FuWgkI3V,01uKhzXXV7OTzjFYTJ,0QLnLayRAGtE3Ij4U1
802WVkjtohg9uS4IZ9,2024-09-09,Synthetic order item for Adaptive Compass Advisory Select Pulse.,USD,2021-08-07T06:28:03Z,25.0,55157.13,1378928.25,8015FxZxwoLUTSOQ5O,01uBkydzyYz6EoPI8G,0QLldUfPtQjDjzP4RH
802xXwQ55RqDsi2AZ0,2024-05-15,Synthetic order item for Connected Summit Training Vertex Atlas.,USD,2021-03-20T09:30:39Z,1.0,55295.53,55295.53,801TOipgGY8jmZNIX8,01udB0j16WZOcX5QQ0,0QLYLO4rRl1ByH64MZ
802AyC4rBV7EHTuIWX,2024-04-15,Synthetic order item for Elastic Lattice Cloud Service Essential Ion.,USD,2021-09-08T11:30:21Z,2.0,29055.09,58110.18,801lyVGCaTQFZIGYED,01uugppu5drNWwvIF8,
802ipIddRRdUtrEYT0,2025-07-18,Synthetic order item for Modular Ember Training Premier Solstice.,USD,2024-07-28T05:42:35Z,25.0,33738.65,843466.25,801184xiBdk9mVVIR6,01ukIj63kOHlcIZYNQ,0QLv5EQCtr9M6tPGP6
802NGqFZU7p25cIAWW,2027-07-16,Synthetic order item for Open Vertex Advisory Select Aurora.,USD,2026-03-28T21:04:04Z,10.0,25247.01,252470.1,801p7IihjpT4AtTIQC,01uIBCBPnlF6Gq2AMR,0QLvFyZc6LlaXvCOH5
8025hoIEGNA625RAEI,2025-12-19,Synthetic order item for Quantum Orbit Data Platform Vertex Ion.,USD,2025-08-19T09:51:04Z,10.0,14352.74,143527.4,50tgaEnDPMNIFBPAAE,01uHJZb6IgfOSkGIL7,
802cQDoeTrYjP8nIUG,2027-02-15,Synthetic order item for Unified Foundry Training Essential Vector.,USD,2023-01-21T07:57:36Z,5.0,30637.34,153186.7,81tK5g6WtP70gyaQRM,01uqczls0EvVZK9A44,0QLAJU0dLpXqps8OCH
802eAsGROjPCZKkAZX,2026-08-07,Synthetic order item for Adaptive Beacon Data Platform Professional Cascade.,USD,2021-10-10T12:32:14Z,2.0,11019.88,22039.76,801g1Y2eUTInohyQVL,01uEzdznkNnOVwYYTK,0QLIyrMEZia40CgGB9
802bhG2GWQZfrllI8I,2022-07-31,Synthetic order item for Connected Pioneer Support Standard Meridian.,USD,2023-03-24T04:59:11Z,1.0,43620.37,43620.37,801OABDKmKC39jFYTL,01uqy7cd4gc1JX3I1T,0QLx7f6u0yJGIezWPL
802caGuLIwFTn2XYKY,2027-02-15,Synthetic order item for Elastic Harbor Cloud Service Core Zenith.,USD,2021-07-03T19:40:17Z,25.0,34032.8,850820.0,801mnbRmW0nxT2mISF,01uSuv7um4Jc91gAI2,0QLRL9qU2auWcoF4DU
8026WT6e7xjnsI1Q26,2022-07-17,Synthetic order item for Modular Compass Support Enterprise Cobalt.,USD,2023-02-27T11:16:11Z,2.0,38777.24,77554.48,801hRr4uzzEcTjKYYQ,01uDVbyZN3NQ2tkQ0N,0QLLZVatWaZqgYPG64
802pp5ijLHTMkpUYIG,2027-05-18,Synthetic order item for Open Summit Hardware Professional Nova.,USD,2025-02-07T20:52:10Z,50.0,33761.87,1688093.5,51tM5ryNTWZu5YKICY,01u5PaTy6Vk6uLCQ0J,0QLqt4IDrNbWpWjWH6
802LgB13piP7SXlIMX,2023-09-15,Synthetic order item for Quantum Lattice Advisory Standard Zenith.,USD,2023-10-30T10:06:32Z,10.0,37869.13,378691.3,801hMKqm6FnOpBLIKH,01ukZSaar5kiB8EAE2,0QLFLHy4EQFTT77GJJ
8022R4eHcpJgpCUAKI,2025-09-24,Synthetic order item for Unified Ember Cloud Service Core Horizon.,USD,2024-03-24T01:44:07Z,25.0,58300.17,1457504.25,5067UXCPF5tP5Y0ACJ,01upo6jpkSzQ18bY1T,0QLX2hK53AduDqvWBX
802HdkCToJsvdmZI3N,2025-05-26,Synthetic order item for Virtual Vertex Cloud Service Enterprise Pulse.,USD,2022-11-07T02:33:48Z,1.0,28511.92,28511.92,801wGTD0LbQ3cPzAJA,01u71cjEwFj03mAIM3,0QLz1c3JziKzRSgOHB
802ZQVXMtFUWQv3A7C,2027-09-16,Synthetic order item for Connected Orbit Data Platform Scale Atlas.,USD,2026-02-17T19:40:53Z,5.0,28024.35,140121.75,801rq5jGCL4ohInQVX,01uZiSvpgtWj0ysY6I,0QLzU136d46k3SyGZN
802RxMx5AL3TXyNIP3,2024-01-09,Synthetic order item for Elastic Foundry Advisory Ultimate Horizon.,USD,2025-08-29T06:53:36Z,50.0,46254.72,2312736.0,801hiIDvBBUU47OI97,01uiUF9NOGQMVCOY9G,0QLOTHcbMOIfUqVWRF
802cFE4QhkUl5bSI59,2025-03-05,Synthetic order item for Modular Beacon Cloud Service Edge Solstice.,USD,2022-03-06T12:57:05Z,50.0,35562.1,1778105.0,801EaFZn1hPs4h1I5T,01up9L1rMMIROsoYKL,
802QYDaFYE9iKXAANA,2025-02-07,Synthetic order item for Open Pioneer Support Foundation Aurora.,USD,2025-10-04T18:18:49Z,2.0,42003.82,84007.64,801xNcxbZvb2Qk8Q8Y,01uMigOkLBLlz7uYWX,0QL2iIrNGrVe9nQ4Q8
802qmyIpC5rFClLQSV,2024-07-11,Synthetic order item for Quantum Harbor Support Scale Ion.,USD,2022-10-02T04:42:23Z,50.0,54353.16,2717658.0,026bP5aoRYukgxlY0X,01uKR3EllytN4EsQIZ,0QL04HhZfCSaLTeOB2
802o6Yg3JV86jOJALK,2028-03-21,Synthetic order item for Unified Compass Hardware Ultimate Solstice.,USD,2026-02-24T18:40:31Z,25.0,16376.91,409422.75,801BJmJvWZO3PgQQ1X,01uOtZP5pu0xo2OY25,0QLhFw8EvXBglyF4AH
802e1auiwWznYauYG8,2022-06-28,Synthetic order item for Virtual Summit Cloud Service Edge Cascade.,USD,2023-12-19T06:46:52Z,5.0,51522.55,257612.75,801GLCIjMsOneesQMX,01u1hB0n1KPpQF8QBS,0QLbQxOR068FoabWDA
802cTLOM7j1W77KI5K,2026-04-06,Synthetic order item for Connected Lattice Support Premier Meridian.,USD,2025-11-29T00:32:52Z,2.0,54209.21,108418.42,801uepbTPcAO9NYY17,01ukAydnh1wk2jaQU4,0QLw3nUH3jbfIiQODR
802A7Pk4W3FK8o5YIY,2025-12-18,Synthetic order item for Elastic Ember Advisory Select Vector.,USD,2023-05-15T05:03:39Z,25.0,58679.01,1466975.25,801pbE4pWfdStQnADE,01uns3KdbblltJQYH1,
802SXoFSUK22R1pY9Z,2028-07-22,Synthetic order item for Integrated Vertex Advisory Vertex Cascade.,USD,2021-01-19T15:16:05Z,2.0,7456.3,14912.6,511qzmAzIJTfrsIQWH,01uZhc2xX0xLj39ATO,0QLlCXtKUfP8kPYGSP
8029ouuJU0KFQbIA9R,2027-01-09,Synthetic order item for Open Orbit Data Platform Essential Nova.,USD,2025-06-09T16:59:47Z,2.0,38390.58,76781.16,801Q4IXny1NZwJPQ8Q,01uy1gvXsamZD7YI4O,0QLMYgZOe53LuZpG2S
802RbSQCsVkcS42QL3,2024-08-29,Synthetic order item for Quantum Foundry Hardware Premier Zenith.,USD,2021-12-28T02:15:24Z,10.0,52200.16,522001.6,801rq5jGCL4ohInQVX,01uVCi0vuLYXEvJQLK,0QLMT1YuIh0kWhlGY0
802ZVP0KelB0bngAB3,2027-06-08,Synthetic order item for Unified Beacon Advisory Select Cobalt.,USD,2022-03-06T17:06:36Z,10.0,50879.24,508792.4,801GmfGvxiOOPXiACP,01uIhNDsbACKJwOQAK,0QLvnbri16EXN72WM0
802hSnP7XIwEd7gITB,2023-10-22,Synthetic order item for Virtual Pioneer Training Vertex Nova.,USD,2021-08-01T06:46:39Z,25.0,7246.13,181153.25,810KN2BYln8g2KEAKF,01u9f9VUQ5RzdtLIHL,0QLhCeOGjT8H3pr4B3
802LdtGqoiIlG96QB3,2029-03-28,Synthetic order item for Connected Harbor Data Platform Enterprise Atlas.,USD,2022-01-25T00:25:45Z,5.0,48225.4,241127.0,5019MojCtCuIh3uIRM,01ukuCThP8BeOd9YS1,0QL3GMMDEJ6XSX7OOJ
802l9xP82J3X7FDI7L,2027-09-19,Synthetic order item for Elastic Compass Support Professional Horizon.,USD,2022-05-03T13:41:07Z,2.0,30159.24,60318.48,8019wrm4RZIhYHOY1R,01uZsFs27d24nGzYS0,
802usjxLSvMPxfVI24,2022-07-30,Synthetic order item for Integrated Summit Training Standard Pulse.,USD,2024-11-25T04:56:29Z,5.0,20160.2,100801.0,821U7JOrAOGsGoCQKJ,01urxQLoY7r3bGEAZO,0QLuTek5XuiNmH4OFP
802oTBGZMgVnr5OAGC,2026-12-28,Synthetic order item for Open Lattice Cloud Service Core Aurora.,USD,2023-02-16T22:38:53Z,25.0,14057.7,351442.5,8018sma1ihSaaESI1F,01uNzFjMXKixso0Y41,0QLNqRhhRVUcHjpGZQ
8023fuCtgfsfJiyYJ7,2025-05-29,Synthetic order item for Quantum Ember Data Platform Enterprise Ion.,USD,2023-09-25T17:01:50Z,1.0,25580.02,25580.02,801GmfGvxiOOPXiACP,01uzIgnyrtIIw55YLX,0QLKws0cFAFJp0UWL7
802caDPKWfLLXIUQH2,2024-12-29,Synthetic order item for Rapid Vertex Cloud Service Professional Solstice.,USD,2022-03-16T20:14:31Z,25.0,48525.89,1213147.25,521o3uMkoTsHZH5IYB,01u2uWEH3Jb5lDlIVZ,0QLL1a6jKZuMRKw490
8026g2qokcRreUMIZA,2027-02-18,Synthetic order item for Virtual Orbit Training Standard Aurora.,USD,2026-03-28T08:12:35Z,10.0,18282.51,182825.1,72i3nBZxCQI0vftYG6,01uDD0S1dJdEdBpAZS,0QL4A5PKFQGRAe2G5E
802W8jtLtZZQlzyQ0E,2026-06-25,Synthetic order item for Connected Foundry Training Edge Meridian.,USD,2024-10-29T21:56:23Z,10.0,14974.55,149745.5,801byWB1ax6qzxlIJE,01uExFr2ox1wODrIJA,0QLMUG1sgg7rdjdOGK
802K2QouQi8xSk5I11,2026-04-01,Synthetic order item for Elastic Beacon Support Foundation Vector.,USD,2025-04-06T02:33:33Z,5.0,31294.38,156471.9,80iWeZ02elvxV7SI3O,01uuQt0w3KuspnOYT7,0QLrWU7SE0TK1jxWUO
802PFIG1g3gHvlzQ1E,2027-01-23,Synthetic order item for Integrated Pioneer Support Scale Cascade.,USD,2024-01-30T12:37:35Z,5.0,48299.02,241495.1,801LXyGk3SHSW2bY7B,01ue4CNRY8poPf7Y76,0QL71mMfB0JutTdOBG
802OWopLgFG2QnZA61,2023-08-22,Synthetic order item for Open Harbor Hardware Ultimate Meridian.,USD,2024-01-31T10:29:56Z,50.0,51406.93,2570346.5,801wGTD0LbQ3cPzAJA,01uuzBHChBdZlrvQ8H,0QLzcbCmihYKUFA4HJ
802TuaNi6dLjTFhQ3K,2026-04-30,Synthetic order item for Quantum Compass Cloud Service Edge Zenith.,USD,2021-03-03T08:56:11Z,25.0,22102.88,552572.0,801aRA58ayiF2kMI7G,01u5EtvZtLlKXRRYKN,0QLmtdRfWfZVsF9GD8
8021uyr2I3Ra5IcYZS,2025-07-20,Synthetic order item for Rapid Summit Advisory Foundation Cobalt.,USD,2022-09-29T23:24:48Z,10.0,1008.13,10081.3,801XDFhozcpJAWHIWO,01uYTScXXHBn0tLASI,0QLU5SBc9oqbt6NGPV
802qNBDgf5lFNMlY8R,2026-12-29,Synthetic order item for Virtual Lattice Advisory Scale Nova.,USD,2021-10-17T20:29:29Z,10.0,40573.81,405738.1,801IF7P3dTM0rFOQKW,01uGmbdcip0JPyRITY,0QL0nUifijyTvBp4CV
802OxoYH7fnhgfUYQO,2022-11-04,Synthetic order item for Connected Ember Support Vertex Zenith.,USD,2021-04-29T07:16:04Z,1.0,37130.26,37130.26,801bQjX6pLWM5I5IKA,01ukZSaar5kiB8EAE2,0QLZqkjUf0vJ8dzOYQ
802guBeW6JbzOMwY0C,2026-12-11,Synthetic order item for Dynamic Vertex Hardware Essential Horizon.,USD,2026-06-02T21:26:29Z,1.0,39450.23,39450.23,801VewHXY9wpKkgQH9,01u45XrA1cIlNlaAJY,0QLCm4nMPT3vTQPWX4
802mTCaNhzEbXw7AZE,2024-04-28,Synthetic order item for Integrated Orbit Data Platform Premier Pulse.,USD,2021-06-12T13:13:57Z,25.0,49306.32,1232658.0,801gvPkscrueGUmADM,01ulVeriDBY0fFFAK3,0QLBNSQLiSvvPdkGQ7
802WiLwxSZ6ys27YGJ,2026-09-14,Synthetic order item for Open Foundry Support Select Atlas.,USD,2021-03-20T13:14:49Z,25.0,8391.31,209782.75,801q1KzrxbKsIRvYFL,01uAtGzObkdYuQCIKN,0QL7Vvyb0KNelhCWN5
802J7K1HpMNz6TuIBE,2027-10-15,Synthetic order item for Quantum Beacon Data Platform Vertex Horizon.,USD,2021-07-10T10:54:17Z,25.0,59195.01,1479875.25,801RbsfTfbtqYxSQ7C,01uL3wcoUYcBvlqYHO,
802uCbtLwfjT1CTYUX,2028-05-12,Synthetic order item for Rapid Pioneer Advisory Essential Solstice.,USD,2023-03-07T01:25:14Z,1.0,21144.38,21144.38,801yUGsc7F2r94DY4G,01uCyKZmipXHx2mYRP,0QLIqUjAQa70M4642F
802KXJsinNyCljpIQU,2022-09-18,Synthetic order item for Virtual Harbor Support Premier Aurora.,USD,2024-11-09T22:02:22Z,10.0,2967.24,29672.4,801KxdqLYLtDtxTYRX,01uzUwxgjRvsJBYISJ,0QLzXJO9687vHYR4Z8
802QyUTvt7wllUCAS1,2025-02-06,Synthetic order item for Connected Compass Cloud Service Standard Ion.,USD,2024-07-08T22:21:17Z,1.0,42411.17,42411.17,801aGOFOkJfW7thQB5,01unrr2qf22owZ1IKT,0QLCjPz6pmVKKdRGCO
802chtPrd04oLfjQ6J,2026-01-22,Synthetic order item for Dynamic Summit Advisory Core Vector.,USD,2022-12-01T17:51:46Z,1.0,47750.03,47750.03,801A1ASSWBojtjAQD8,01uDWoma98FCSDQIW6,0QLOXqpAlyYb56VGUI
8021v711mwZNRBzY4N,2024-11-20,Synthetic order item for Integrated Lattice Data Platform Enterprise Cascade.,USD,2022-01-18T19:51:51Z,25.0,12920.85,323021.25,511pJ4d0WXDybb4QCI,01uBeJ5ZF9xSBOtQEH,0QLumj1402bfzW7OH9
8024ksOseCADZ7pIA9,2026-02-21,Synthetic order item for Open Ember Advisory Professional Meridian.,USD,2025-04-17T01:07:52Z,1.0,46137.38,46137.38,801i7hFdYVaax6sA9Y,01uDxDHTCck90xtYDM,
802iB7pbZHA6lyfYL5,2028-11-08,Synthetic order item for Precision Vertex Data Platform Standard Vector.,USD,2023-11-11T15:12:07Z,1.0,39065.49,39065.49,801Nyprg7qu1T4rY8R,01uj1eeTSR2qMBtADW,0QL7TlinhppE5XIGPD
802V5His798zctKAEK,2027-08-14,Synthetic order item for Rapid Orbit Training Core Cobalt.,USD,2021-03-10T16:56:28Z,25.0,12765.84,319146.0,801FRQjeeCS6x9BA5T,01uP9JzeHn3INcfAW3,0QLryrp8O4LRlYGGWN
802E5UauI0K8785QKT,2024-02-19,Synthetic order item for Virtual Foundry Support Enterprise Nova.,USD,2023-02-07T13:26:55Z,5.0,58958.61,294793.05,8018gBv8sp7JwwqIMP,01utRK4lisXcbROYBK,0QLWgVymeduGUHTGMS
802m90dpfnsN0fQILN,2026-06-19,Synthetic order item for Connected Beacon Advisory Scale Zenith.,USD,2021-05-09T10:24:04Z,10.0,38336.27,383362.7,0063aZUeUVSU1ESQUF,01uBC3Af2aJPeifQON,0QLIInIwxqqljnk47S
